"","ts_value_id","ts_id","datetime","req_timestamp","ts_value","station_latitude","station_longitude","stationparameter_name","station_name","station_no","dataprovider","dataowner","significant","Portal_Bekken","Actuele.status"
"1",0,"01292393042"," 4 januari 2024 06:45",NA,0,50.765692201797,4.27977512945101,"H","Lot/Zenne","01L08_193","VMM","VMM","1","Dijlebekken","Normaal"
"2",2,"0487811010"," 4 januari 2024 07:15",NA,0,50.9162798032153,3.66773481614073,"H","Asper Opwaarts DVW/Bovenschelde","04OW098-OPW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"3",3,"01226431042"," 4 januari 2024 07:02",NA,0,51.1745607387551,4.63418455963542,"H","Ranst/Bollaak","01KL10_311","VMM","provincie Antwerpen","","Netebekken","Normaal"
"4",4,"01122523042"," 4 januari 2024 07:02",NA,0,51.1217127060771,5.10282351274885,"H","Meerhout/Kleinbroekbeek","01L10_083","VMM","VMM","0","Netebekken","Normaal"
"5",6,"0193136042"," 4 januari 2024 07:02",NA,0,50.8760324771153,4.17616028773367,"H","Ternat/Steenvoordebeek","01L07_287","VMM","VMM","0","Denderbekken","Normaal"
"6",8,"0193708042"," 4 januari 2024 07:02",NA,0,50.9134227854483,2.74071549104612,"H","Oostvleteren/Poperingevaart","01L01_491","VMM","VMM","1","Ijzerbekken","Normaal"
"7",9,"0193628042"," 4 januari 2024 07:02",NA,0,51.1416465700902,3.13468805136656,"H","Zedelgem/Plaatsebeek","01L02_42L","VMM","VMM","1","Bekken Brugse polders","Normaal"
"8",10,"0488243010"," 4 januari 2024 07:15",NA,0,50.7902656588507,4.29329236320312,"H","Ruisbroek Sluis Afwaarts DVW/Kl Brussel-Charleroi","04KC-RUI-AFW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"9",12,"04123831010"," 4 januari 2024 07:15",NA,0,50.748972535752,3.41179002295988,"H","Bossuit Opwaarts DVW/Bovenschelde","04WW003-OPW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"10",13,"0193572042"," 4 januari 2024 07:02",NA,0,50.9400373616177,3.16555947384201,"H","Roeselare/Mandel","01L05_402","VMM","VMM","0","Leiebekken","Normaal"
"11",14,"01122340042"," 4 januari 2024 07:02",NA,0,51.1341443309449,3.94715374521772,"H","Eksaarde/Mariabeek","01S03_307","VMM","Polder Moervaart en Zuidlede","0","Bekken Gentse kanalen","Normaal"
"12",16,"0488163010"," 4 januari 2024 07:15",NA,0,50.7789008494217,3.38026943352333,"H","Moen Opwaarts DVW/Kl Bossuit-Kortrijk","04WW002-OPW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"13",17,"0488175010"," 4 januari 2024 07:00",NA,0,51.1370660635166,2.75883312340085,"H","Nieuwpoort/Kl Nieuwpoort-Plassendale","04kpn02a-1066","MOW-HIC","HIC","0","Ijzerbekken","Normaal"
"14",18,"0193044042"," 4 januari 2024 07:02",NA,0,50.9772734119121,5.05486467569224,"H","Diest/Begijnebeek","01L09_14D","VMM","VMM","0","Demerbekken","Normaal"
"15",20,"0488083010"," 4 januari 2024 07:15",NA,0,50.7094150053157,4.22258537373802,"H","Lembeek Sluis Afwaarts DVW/Kl Brussel-Charleroi","04KC-LEM-AFW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"16",21,"04103939010"," 4 januari 2024 07:10",NA,0,51.0507340214021,5.769876510396,"H","Rotem rkm 44.9/Maas","04maa02w-1066","MOW-HIC","HIC","0","Maasbekken","Normaal"
"17",23,"0193732042"," 4 januari 2024 07:02",NA,0,50.8479898394048,2.72066792890536,"H","Poperinge/Vleterbeek","01L01_49C","VMM","VMM","0","Ijzerbekken","Normaal"
"18",26,"0487823010"," 4 januari 2024 07:15",NA,0,51.0382387228388,4.44665766739391,"H","Battel Sluis Opwaarts DVW/Kl Leuven-Dijle","04LD-BAT-OPW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"19",27,"01276279042"," 4 januari 2024 07:00",NA,0,50.8260145913424,3.61160845853722,"H","Etikhove/Molenbeek","01L06_347","VMM","VMM","1","Boven-Scheldebekken","Normaal"
"20",28,"04116974010"," 4 januari 2024 07:00",NA,0,50.785460798534,3.10738816895926,"H","Menen Ropswalle/Leie","04lei11m-1066","MOW-HIC","HIC","1","Leiebekken","Normaal"
"21",29,"0487995010"," 4 januari 2024 07:00",NA,0,50.8502180339115,3.3001197904026,"H","Harelbeke 650m Opwaarts/Leie","04lei08f-1066","MOW-HIC","HIC","0","Leiebekken","Normaal"
"22",31,"0193204042"," 4 januari 2024 07:02",NA,0,51.2253221702821,4.54484236828921,"H","Wijnegem/Afvoergracht","01L04_00A","VMM","VMM","0","Beneden-Scheldebekken","Normaal"
"23",34,"0193320042"," 4 januari 2024 07:02",NA,0,51.0777766781747,4.98634592264793,"H","Veerle/Grote Laak","01L10_085","VMM","VMM","0","Netebekken","Normaal"
"24",35,"0488357010"," 4 januari 2024 06:50",NA,0,51.4426831750776,3.59731953996577,"W","Vlissingen tij/Westerschelde","04VLIS-1060","MOW-HIC","RWS","0","Beneden-Scheldebekken","Normaal"
"25",37,"0487983010"," 4 januari 2024 07:00",NA,0,50.7377444522776,4.2420029010962,"H","Halle Opwaarts/Kl Brussel-Charleroi","04kbc05e-1066","MOW-HIC","HIC","0","Dijlebekken","Normaal"
"26",41,"0488219010"," 4 januari 2024 07:00",NA,0,50.8296965118308,4.00959912439749,"H","Pollare Opwaarts/Dender","04den09e-1066","MOW-HIC","HIC","0","Denderbekken","Normaal"
"27",42,"01122407042"," 4 januari 2024 07:02",NA,0,50.8109767826334,3.08623009064218,"H","Geluwe/Geluwebeek","01L05_408","VMM","VMM","0","Leiebekken","Normaal"
"28",43,"0488071010"," 4 januari 2024 07:00",NA,0,50.8015911859518,3.1894996472416,"H","Lauwe/Leie","04lei10a-1066","MOW-HIC","HIC","0","Leiebekken","Normaal"
"29",48,"0193124042"," 4 januari 2024 07:02",NA,0,50.8728273680151,4.056547787685,"H","Iddergem/Molenbeek","01L07_284","VMM","VMM","0","Denderbekken","Normaal"
"30",49,"0494244010"," 4 januari 2024 07:14",NA,0,51.2679979571621,4.29852383884503,"W","Kallosluis tij/Zeeschelde","04zes14a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"31",50,"0487799010"," 4 januari 2024 07:15",NA,0,51.2056071326865,3.51547481570183,"H","Adegem-Balgerhoeke Opwaarts DVW/Afleidingskl Leie","04OW005-OPW-1073","MOW-HIC","DVW-ARW","0","Bekken Brugse polders","Normaal"
"32",51,"0488335010"," 4 januari 2024 07:00",NA,0,51.1011257965587,3.56546697228752,"H","Zomergem/Afleidingskl Leie","04akl04a-1066","MOW-HIC","HIC","0","Bekken Gentse kanalen","Normaal"
"33",53,"0484028010"," 4 januari 2024 07:14",NA,0,51.2274681467334,4.39991370684367,"W","Antwerpen tij/Zeeschelde","04zes21a-1066","MOW-HIC","HIC","1","Beneden-Scheldebekken","Normaal"
"34",54,"01122488042"," 4 januari 2024 07:02",NA,0,50.8853656204651,5.35251130260529,"H","Wimmertingen/Mombeek","01L09_167","VMM","VMM","0","Demerbekken","Normaal"
"35",55,"01149665042"," 4 januari 2024 07:02",NA,0,50.9325412313526,4.22809352656834,"H","Asse/Grote Molenbeek/Dorp opw duiker","01S04_03C","VMM","Provincie Vlaams-Brabant","","Beneden-Scheldebekken","Normaal"
"36",57,"0494255010"," 4 januari 2024 07:14",NA,0,51.1079366990736,4.06710512195968,"W","Waasmunster Manta tij/Durme","04dur05a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"37",58,"0488187010"," 4 januari 2024 07:15",NA,0,51.2226436730564,2.94796773328262,"H","Oostende-Sas Slijkens Opwaarts DVW/Kl Gent-Oostend","04WW020-OPW-1073","MOW-HIC","DVW-ARW","0","Bekken Brugse polders","Normaal"
"38",60,"0193240042"," 4 januari 2024 07:02",NA,0,51.439923551936,4.47924317450895,"H","Essen/Kleine Aa","01L11_042","VMM","VMM","0","Maasbekken","Normaal"
"39",63,"04123867010"," 4 januari 2024 07:15",NA,0,50.8223391955434,3.34631512252679,"H","Zwevegem Opwaarts DVW/Kl Bossuit-Kortrijk","04WW016-OPW-1073","MOW-HIC","DVW-ARW","0","Leiebekken","Normaal"
"40",64,"0197646042"," 4 januari 2024 07:02",NA,0,50.9198917979959,4.24272251024108,"H","Asse/Grote Molenbeek/stwg nr Kobbegem","01S04_039","VMM","Provincie Vlaams-Brabant","","Beneden-Scheldebekken","Normaal"
"41",65,"0488199010"," 4 januari 2024 07:15",NA,0,50.8499418731584,3.6179688797328,"H","Oudenaarde Opwaarts DVW/Bovenschelde","04OW099-OPW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"42",68,"0193364042"," 4 januari 2024 07:00",NA,0,50.8028999816405,4.64250171357406,"H","Sint-Joris-Weert/Dijle","01L08_098","VMM","VMM","1","Dijlebekken","Normaal"
"43",69,"04117488010"," 4 januari 2024 07:14",NA,0,51.1062780187721,4.14415992853718,"W","Hamme tij/Durme","04dur01x-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"44",70,"0193008042"," 4 januari 2024 07:02",NA,0,50.8923773311403,5.49737700088926,"H","Bilzen/Demer","01L09_138","VMM","VMM","0","Demerbekken","Normaal"
"45",75,"04123921010"," 4 januari 2024 07:00",NA,0,51.022908952752,2.61959386028197,"H","Houtem Opwaarts/Bergenvaart","04bgv03e-1066","MOW-HIC","HIC","0","Ijzerbekken","Normaal"
"46",76,"0488127010"," 4 januari 2024 07:15",NA,0,50.7800504216885,3.09926537932386,"H","Menen Opwaarts DVW/Leie","04WW065-OPW-1073","MOW-HIC","DVW-ARW","0","Leiebekken","Normaal"
"47",77,"0487915010"," 4 januari 2024 07:15",NA,0,51.0424575814561,4.08223979921033,"H","Dendermonde Opwaarts DVW/Dender","04OW401-OPW-1073","MOW-HIC","DVW-ARW","0","Denderbekken","Normaal"
"48",80,"0193676042"," 4 januari 2024 07:02",NA,0,51.3200488574758,3.3509070796787,"H","Westkapelle/Vuilevaart","01S02_45E","VMM","Oostkustpolder","0","Bekken Brugse polders","Normaal"
"49",82,"04114069010"," 4 januari 2024 07:14",NA,0,51.073443137666,4.42441567561201,"W","Rumst tij/Nete","04bnt01c-1066","MOW-HIC","HIC","0","Netebekken","Normaal"
"50",83,"01199079042"," 4 januari 2024 07:02",NA,0,51.1769862684863,5.1071830220646,"H","Mol_Borgerhoutsendijk/Molse Nete","01MO10_11","VMM","VMM","","Netebekken","Normaal"
"51",84,"0484180010"," 4 januari 2024 07:00",NA,0,50.9376347849076,4.04643624264415,"H","Aalst Opwaarts/Dender","04den05e-1066","MOW-HIC","HIC","1","Denderbekken","Normaal"
"52",85,"01122387042"," 4 januari 2024 07:02",NA,0,51.2783508840723,4.18976506644282,"H","Kieldrecht/Noordzuidverbinding","01L04_00H","VMM","VMM","","Beneden-Scheldebekken","Normaal"
"53",87,"01256904042"," 4 januari 2024 07:00",NA,0,50.751148,4.25722,"H","Buizingen/Zenne/station","01L08_23J","VMM","VMM","","Dijlebekken","Normaal"
"54",89,"0193400042"," 4 januari 2024 07:02",NA,0,50.7901592449461,4.59298772597742,"H","Huldenberg/Ijse","01L08_119","VMM","VMM","0","Dijlebekken","Normaal"
"55",90,"0193584042"," 4 januari 2024 07:02",NA,0,50.846044639703,3.29483264585867,"H","Harelbeke/Gaverbeek","01L05_406","VMM","VMM","0","Leiebekken","Normaal"
"56",92,"0488287010"," 4 januari 2024 07:15",NA,0,50.9393307827034,4.66587879766415,"H","Tildonk Sluis Opwaarts DVW/Kl Leuven-Dijle","04LD-TIL-OPW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"57",93,"0198146042"," 4 januari 2024 07:02",NA,0,50.7535570834951,4.26976461821304,"H","Huizingen/Molenbeek","01S08_239","VMM","Provincie Vlaams-Brabant","","Dijlebekken","Normaal"
"58",94,"0487855010"," 4 januari 2024 07:00",NA,0,51.1794485742812,3.23424905464403,"H","Brugge-Steenbrugge/Kl Gent-Oostende","04kgo06a-1066","MOW-HIC","HIC","0","Bekken Brugse polders","Normaal"
"59",96,"0487871010"," 4 januari 2024 07:00",NA,0,51.2523342559188,3.28011886801746,"H","Damme/Kl Brugge-Sluis","04kbs02a-1066","MOW-HIC","HIC","0","Bekken Brugse polders","Normaal"
"60",97,"0484508010"," 4 januari 2024 07:15",NA,0,50.9383127120279,4.04554216772367,"H","Aalst Afwaarts DVW/Dender","04OW403-AFW-1073","MOW-HIC","DVW-ARW","0","Denderbekken","Normaal"
"61",98,"0494254010"," 4 januari 2024 07:14",NA,0,51.1096368325519,4.17391610613741,"W","Tielrode tij/Durme","04dur01a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"62",100,"01279651042"," 4 januari 2024 07:02",NA,0,50.8439651902815,2.89101584785207,"H","Ieper/Kasteelgracht","01KL01_306K","VMM","VMM","0","IJzerbekken","Normaal"
"63",101,"01304636042"," 4 januari 2024 07:00",NA,0,50.864609,4.677224,"H","Heverlee/Voer/Kapeldreef","01L08_1103","VMM","VMM","","Dijlebekken","Normaal"
"64",102,"01122388042"," 4 januari 2024 07:02",NA,0,51.2374152773431,4.12720701943632,"H","Sint-Gillis-Waas/ZuidelijkeWatergang(Groenendijk)","01S04_00J","VMM","Polder Land van Waas","0","Beneden-Scheldebekken","Normaal"
"65",104,"01227091042"," 4 januari 2024 07:00",NA,0,50.7486391043145,4.35302730688102,"H","Sint-Genesius-Rode/Molenbeek","01S08_23H","VMM","Provincie Vlaams-Brabant","","Dijlebekken","Normaal"
"66",106,"0488039010"," 4 januari 2024 07:15",NA,0,50.9563448329961,4.59453908641305,"H","Kampenhout Sluis Opwaarts DVW/Kl Leuven-Dijle","04LD-KAM-OPW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"67",107,"0193720042"," 4 januari 2024 07:02",NA,0,50.9190818237186,2.89062877382979,"H","Langemark/Martjevaart","01L01_497","VMM","VMM","0","Ijzerbekken","Normaal"
"68",108,"01292392042"," 4 januari 2024 07:00",NA,0,50.7334668664643,4.22962514475058,"H","Halle/Groebengracht","01S08_23D","VMM","Provincie Vlaams-Brabant","","Dijlebekken","Normaal"
"69",110,"01226227042"," 4 januari 2024 07:00",NA,0,50.7831912869604,4.20824574998637,"H","Sint-Pieters-Leeuw/Molenbeek","01L08_23G","VMM","VMM","0","Dijlebekken","Normaal"
"70",111,"0193380042"," 4 januari 2024 07:02",NA,0,50.8584078531573,4.61555617172796,"H","Bertem/Voer","01L08_113","VMM","VMM","0","Dijlebekken","Normaal"
"71",112,"0193088042"," 4 januari 2024 07:02",NA,0,50.8760906883208,5.30941871815729,"H","Alken/Herk","01L09_164","VMM","VMM","0","Demerbekken","Normaal"
"72",113,"0487903010"," 4 januari 2024 07:00",NA,0,50.8736649491979,4.07715178150251,"H","Denderleeuw Opwaarts/Dender","04den08c-1066","MOW-HIC","HIC","0","Denderbekken","Normaal"
"73",119,"0488063010"," 4 januari 2024 07:00",NA,0,50.8344355964653,3.27106598180651,"H","Kortrijk Vlaanderenkaai/Kl Bossuit-Kortrijk","04kbk02c-1066","MOW-HIC","HIC","0","Leiebekken","Normaal"
"74",120,"0193316042"," 4 januari 2024 07:02",NA,0,51.1115089271615,4.80663385135049,"H","Wiekevorst/Wimp","01L10_082","VMM","VMM","0","Netebekken","Normaal"
"75",122,"0193700042"," 4 januari 2024 07:02",NA,0,51.0257577290981,3.04706006619048,"H","Kortemark/Spanjaardbeek","01L01_48D","VMM","VMM","0","Ijzerbekken","Normaal"
"76",124,"0193620042"," 4 januari 2024 07:02",NA,0,51.1822817852576,2.98694430710233,"H","Oudenburg/Magdalenakreek","01S01_42E","VMM","VMM","0","Ijzerbekken","Normaal"
"77",125,"04109771010"," 4 januari 2024 07:00",NA,0,51.1583447280088,3.26405350323317,"H","Oostkamp/Kl Gent-Oostende","04kgo06n-1066","MOW-HIC","HIC","0","Bekken Brugse polders","Normaal"
"78",129,"01277642042"," 4 januari 2024 07:02",NA,0,50.7933984258841,3.74097901823192,"H","Opbrakel/Vaanbuikbeek","01L06_34A","VMM","VMM","0","Boven-Scheldebekken","Normaal"
"79",130,"01276179042"," 4 januari 2024 07:02",NA,0,50.8190208479953,3.67114141932069,"H","Maarke-Kerkem/Broekbeek","01L06_34E","VMM","VMM","0","Boven-Scheldebekken","Normaal"
"80",131,"04123925010"," 4 januari 2024 07:15",NA,0,51.2208712138338,3.23414359415955,"H","Brugge Dampoortsluis Opwaarts DVW/Kl Gent-Oostende","04WW017-OPW-1073","MOW-HIC","DVW-ARW","0","Bekken Brugse polders","Normaal"
"81",132,"0193392042"," 4 januari 2024 07:02",NA,0,50.8602867367975,4.73842689741877,"H","Ijzeren Brugje/Molenbeek","01L08_116","VMM","VMM","0","Dijlebekken","Normaal"
"82",135,"0494242010"," 4 januari 2024 07:14",NA,0,51.0152189872972,4.4489361582011,"W","Hombeek tij/Zenne","04zen01a-1066","MOW-HIC","HIC","0","Dijlebekken","Normaal"
"83",138,"01200314042"," 4 januari 2024 07:00",NA,0,50.769823548053,4.5279210623846,"H","Overijse/Ijse","01S08_11P","VMM","Provincie Vlaams-Brabant","","Dijlebekken","Normaal"
"84",139,"0193328042"," 4 januari 2024 07:02",NA,0,51.0819972354572,5.09429315727323,"H","Tessenderlo/Grote Laak","01L10_087","VMM","VMM","1","Netebekken","Normaal"
"85",140,"0193712042"," 4 januari 2024 07:02",NA,0,50.8438822303829,2.81093647335427,"H","Vlamertinge/Grote Kemmelbeek","01L01_493","VMM","VMM","0","Ijzerbekken","Normaal"
"86",141,"0488051010"," 4 januari 2024 07:15",NA,0,50.7888064797131,3.4930999457022,"H","Kerkhove Opwaarts DVW/Bovenschelde","04WW046-OPW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"87",143,"0193024042"," 4 januari 2024 07:02",NA,0,50.8909403365156,5.0211389216947,"H","Ransberg/Velpe","01L09_145","VMM","VMM","0","Demerbekken","Normaal"
"88",145,"01122257042"," 4 januari 2024 07:02",NA,0,51.2020094304425,2.98033565599146,"H","Oostende_Zandvoorde/Grote Keignaert","01S01_42K","VMM","VMM","0","Ijzerbekken","Normaal"
"89",146,"0494253010"," 4 januari 2024 07:14",NA,0,51.1228087597397,4.21867338754705,"W","Temse tij/Zeeschelde","04zes36a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"90",147,"0193116042"," 4 januari 2024 07:02",NA,0,50.9827682912397,4.18529296790663,"H","Opwijk/Vondelbeek","01L07_281","VMM","VMM","0","Denderbekken","Normaal"
"91",150,"0494241010"," 4 januari 2024 07:14",NA,0,51.1433201670927,4.33007492883935,"W","Hemiksem tij/Zeeschelde","04zes28a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"92",152,"0487859010"," 4 januari 2024 07:00",NA,0,51.2209258241412,3.23421384082124,"H","Brugge Dampoortsluis Opwaarts/Kl Gent-Oostende","04kgo04e-1066","MOW-HIC","HIC","0","Bekken Brugse polders","Normaal"
"93",156,"0488343010"," 4 januari 2024 07:15",NA,0,50.9932383240252,3.72408896960249,"H","Zwijnaarde Opwaarts DVW/Bovenschelde","04OW007-OPW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"94",157,"0193212042"," 4 januari 2024 07:02",NA,0,50.9337906896931,3.8639794431187,"H","Letterhoutem/Molenbeek (Kottembeek)","01L04_00C","VMM","VMM","0","Beneden-Scheldebekken","Normaal"
"95",158,"0488159010"," 4 januari 2024 07:15",NA,0,50.7801235910134,3.37920859775838,"H","Moen Afwaarts DVW/Kl Bossuit-Kortrijk","04WW002-AFW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"96",162,"0488103010"," 4 januari 2024 07:00",NA,0,50.7658454688447,4.26908691804533,"H","Lot Opwaarts/Kl Brussel-Charleroi","04kbc04e-1066","MOW-HIC","HIC","0","Dijlebekken","Normaal"
"97",166,"0488191010"," 4 januari 2024 07:00",NA,0,51.2650576805402,3.2962849862904,"H","Oostkerke/Afleidingskl Leie","04akl02a-1066","MOW-HIC","HIC","0","Bekken Brugse polders","Normaal"
"98",167,"0193756042"," 4 januari 2024 07:02",NA,0,50.7684050173334,5.51963921378839,"H","Nerem/Jeker","01L11_555","VMM","VMM","1","Maasbekken","Normaal"
"99",168,"0488692010"," 4 januari 2024 07:10",NA,0,51.0043253963764,3.80534724074931,"W","Melle tij/Zeeschelde","04zes57a-1066","MOW-HIC","HIC","1","Beneden-Scheldebekken","Normaal"
"100",170,"04111843010"," 4 januari 2024 07:14",NA,0,51.0070898449622,3.87665531997283,"W","Wetteren Brug tij/Zeeschelde","04zes55c-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"101",171,"0487927010"," 4 januari 2024 07:00",NA,0,51.0332120141658,2.85445974413562,"H","Diksmuide/Ijzer","04ijz03a-1066","MOW-HIC","HIC","0","Ijzerbekken","Normaal"
"102",172,"0494240010"," 4 januari 2024 07:14",NA,0,51.0470551421963,3.74721653562979,"W","Gentbrugge tij/Zeeschelde","04zes58a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"103",173,"01122329042"," 4 januari 2024 07:02",NA,0,51.1565554528853,3.86287538740376,"H","Wachtebeke/Zwartebeek","01S03_304","VMM","Polder Moervaart en Zuidlede","0","Bekken Gentse kanalen","Normaal"
"104",177,"01285583042"," 4 januari 2024 07:00",NA,0,50.880085,4.467682,"H","Zaventem/Woluwe/opwaarts Henneaulaan","01L08_202","VMM","VMM","","Dijlebekken","Normaal"
